user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
114841417@N06	12101763726_1d11b44823_o.jpg	494	23	f	2218	772	542	542	5	0	89
114841417@N06	12101763726_1d11b44823_o.jpg	485	13	f	1566	790	529	529	-15	0	104
114841417@N06	12077824396_e5c732d4fe_o.jpg	491	45	m	1778	865	829	829	-10	0	101
114841417@N06	12077824396_e5c732d4fe_o.jpg	482	(48, 53)	m	1437	0	644	583	10	0	72
114841417@N06	12085238366_58ba30f728_o.jpg	496	(60, 100)	m	1931	954	523	523	10	0	35
114841417@N06	12085238366_58ba30f728_o.jpg	489	35	f	933	967	491	491	-5	0	76
114841417@N06	12085238366_58ba30f728_o.jpg	485	13	f	1606	865	472	472	15	0	85
114841417@N06	12085238366_58ba30f728_o.jpg	497	(60, 100)	m	1235	825	433	434	0	0	103
114841417@N06	12085238366_58ba30f728_o.jpg	490	(8, 12)	m	922	619	421	421	0	0	11
114841417@N06	12085238366_58ba30f728_o.jpg	483	(4, 6)	f	1035	1391	364	363	-20	0	185
114841417@N06	12069040936_d7151fe554_o.jpg	490	(8, 12)	m	1447	1282	293	294	-100	0	48
114841417@N06	12059693375_1589856c5c_o.jpg	485	13	f	194	350	384	385	-110	0	101
114841417@N06	12100941273_27b1983bc5_o.jpg	491	45	m	468	1343	567	567	-75	0	45
114841417@N06	12100941273_27b1983bc5_o.jpg	485	13	f	667	945	453	452	-90	0	104
114841417@N06	12100941273_27b1983bc5_o.jpg	490	(8, 12)	m	882	519	440	440	-95	0	24
114841417@N06	12068389725_e7fceb07b5_o.jpg	485	13	f	2521	455	325	325	-5	0	107
114841417@N06	12057283526_2f20850067_o.jpg	485	13	f	232	675	1906	1773	-75	0	106
114841417@N06	12076977633_f00a8739ee_o.jpg	489	35	f	1222	430	338	338	-5	0	35
114841417@N06	12076971923_c1faf4bb8f_o.jpg	494	23	f	637	1282	472	472	-85	0	71
114841417@N06	12076985243_f1a977c408_o.jpg	492	(15, 20)	m	25	25	1224	1224	-70	0	19
114841417@N06	12101504006_7b0826b477_o.jpg	483	(4, 6)	f	1934	1168	689	688	20	0	111
114841417@N06	12101403066_31aa51b821_o.jpg	491	45	m	854	744	778	778	-95	0	47
114841417@N06	12056288565_4ff3a6f7f8_o.jpg	485	13	f	0	247	2293	2201	-100	0	143
114841417@N06	12069030836_6b34aa1803_o.jpg	481	(60, 100)	f	1002	1027	963	963	-95	0	118
114841417@N06	12035582654_02aa2bb467_o.jpg	491	45	m	283	868	1167	1167	-85	0	92
114841417@N06	12078670373_4253fda761_o.jpg	483	(4, 6)	f	1432	4	306	306	-5	0	163
114841417@N06	12078187746_6f26a262b1_o.jpg	489	35	f	981	97	1059	1058	10	0	113
114841417@N06	12101664454_bd06b1358c_o.jpg	499	(15, 20)	f	983	1665	248	249	-100	0	117
114841417@N06	12086568994_7de441924a_o.jpg	485	13	f	1496	1094	268	268	0	0	110
114841417@N06	12086568994_7de441924a_o.jpg	493	(15, 20)	m	1930	876	261	261	-5	0	82
114841417@N06	12086568994_7de441924a_o.jpg	492	(15, 20)	m	1402	739	255	255	-5	0	88
114841417@N06	12086568994_7de441924a_o.jpg	491	45	m	1176	758	248	249	5	0	14
114841417@N06	12086568994_7de441924a_o.jpg	490	(8, 12)	m	1340	962	242	242	0	0	24
114841417@N06	12059747423_6b3535aa6a_o.jpg	493	(15, 20)	m	1901	584	408	408	-10	0	84
114841417@N06	12059747423_6b3535aa6a_o.jpg	492	(15, 20)	m	486	380	401	402	10	0	7
114841417@N06	12059747423_6b3535aa6a_o.jpg	494	23	f	1635	549	376	376	0	0	52
114841417@N06	12059747423_6b3535aa6a_o.jpg	485	13	f	1254	618	331	331	-5	0	47
114841417@N06	12059747423_6b3535aa6a_o.jpg	490	(8, 12)	m	932	788	319	319	0	0	22
114841417@N06	12101320335_881b4a4b40_o.jpg	490	(8, 12)	m	332	0	948	960	-95	0	16
114841417@N06	12059904516_e139bf2f8e_o.jpg	489	35	f	224	267	1588	1588	-100	0	133
114841417@N06	12086257636_66112af485_o.jpg	496	(60, 100)	m	1931	954	523	523	10	0	35
114841417@N06	12086257636_66112af485_o.jpg	489	35	f	933	967	491	491	-5	0	76
114841417@N06	12086257636_66112af485_o.jpg	485	13	f	1606	865	472	472	15	0	85
114841417@N06	12086257636_66112af485_o.jpg	497	(60, 100)	m	1235	825	433	434	0	0	103
114841417@N06	12086257636_66112af485_o.jpg	490	(8, 12)	m	922	619	421	421	0	0	11
114841417@N06	12086257636_66112af485_o.jpg	483	(4, 6)	f	1035	1391	364	363	-20	0	185
114841417@N06	12059970555_b90f8e81c3_o.jpg	483	(4, 6)	f	933	835	306	306	185	0	93
114841417@N06	12080528184_d74647f028_o.jpg	486	(15, 20)	f	1713	497	695	695	20	0	125
114841417@N06	12080528184_d74647f028_o.jpg	500	55	m	2350	742	619	619	5	0	174
114841417@N06	12080528184_d74647f028_o.jpg	490	(8, 12)	m	178	511	516	516	-5	0	63
114841417@N06	12080528184_d74647f028_o.jpg	498	(15, 20)	m	664	401	516	517	-10	0	140
114841417@N06	12080528184_d74647f028_o.jpg	501	(4, 6)	m	1074	548	401	401	-10	0	96
114841417@N06	12080313463_a80c7a970d_o.jpg	490	(8, 12)	m	2025	1440	274	274	-100	0	9
114841417@N06	12080313463_a80c7a970d_o.jpg	485	13	f	1867	831	268	268	-100	0	94
114841417@N06	12080313463_a80c7a970d_o.jpg	483	(4, 6)	f	2186	1141	262	261	-100	0	110
114841417@N06	12101770346_0621369d6d_o.jpg	485	13	f	1037	619	708	708	-90	0	94
114841417@N06	12059827695_43037105b8_o.jpg	483	(4, 6)	f	400	806	624	625	-90	0	90
114841417@N06	12059613354_f92294e6a0_o.jpg	489	35	f	123	0	841	833	-80	0	72
114841417@N06	12077953224_7af7e9d7e7_o.jpg	485	13	f	1035	1080	396	395	-95	0	170
114841417@N06	12056671804_3a0df8fd74_o.jpg	485	13	f	66	562	2162	1886	-90	0	32
114841417@N06	12077182105_f057ab2d06_o.jpg	491	45	m	248	573	810	810	5	0	78
114841417@N06	12077182105_f057ab2d06_o.jpg	490	(8, 12)	m	2269	594	612	612	5	0	43
114841417@N06	12101324215_c104676b85_o.jpg	483	(4, 6)	f	831	721	1626	1626	-100	0	101
114841417@N06	12019019424_7719bde328_o.jpg	489	35	f	208	392	524	524	185	0	75
114841417@N06	12059615054_edf390a633_o.jpg	485	13	f	2033	940	797	797	275	0	23
114841417@N06	12059615054_edf390a633_o.jpg	490	(8, 12)	m	1345	454	746	746	170	0	59
114841417@N06	12077897553_a4fe437157_o.jpg	483	(4, 6)	f	1386	704	778	778	-5	0	148
114841417@N06	12100706905_55d117a462_o.jpg	498	(15, 20)	m	1391	661	446	446	5	0	107
114841417@N06	12100706905_55d117a462_o.jpg	485	13	f	1024	836	415	415	10	0	73
114841417@N06	12101712666_46556d9d38_o.jpg	483	(4, 6)	f	929	446	975	975	-100	0	145
114841417@N06	12056412465_a03caf8f65_o.jpg	498	(15, 20)	m	1795	443	368	368	5	0	60
114841417@N06	12056412465_a03caf8f65_o.jpg	502	(15, 20)	m	975	480	339	339	-10	0	100
114841417@N06	12056412465_a03caf8f65_o.jpg	486	(15, 20)	f	1367	557	320	320	10	0	42
114841417@N06	12056412465_a03caf8f65_o.jpg	485	13	f	645	564	311	310	-10	0	136
114841417@N06	12060632534_6a8d03b1d1_o.jpg	483	(4, 6)	f	286	1016	447	447	-80	0	60
114841417@N06	12060827903_780bd9574f_o.jpg	490	(8, 12)	m	207	1102	299	300	-95	0	87
114841417@N06	12101121315_e538473f4a_o.jpg	483	(4, 6)	f	2092	615	810	809	105	0	81
114841417@N06	12101121315_e538473f4a_o.jpg	490	(8, 12)	m	489	825	440	440	-85	0	77
114841417@N06	12056708954_bc6a9db7b9_o.jpg	489	35	f	304	718	637	638	-95	0	164
114841417@N06	12056708954_bc6a9db7b9_o.jpg	485	13	f	337	1153	619	619	-80	0	115
114841417@N06	12056403665_c9248092e3_o.jpg	486	(15, 20)	f	0	1218	472	487	-80	0	81
114841417@N06	12086796423_912a89c2ef_o.jpg	489	35	f	623	299	657	661	-80	0	89
114841417@N06	12095247374_95a0e1a211_o.jpg	498	(15, 20)	m	704	1673	720	720	-80	0	81
114841417@N06	12095247374_95a0e1a211_o.jpg	490	(8, 12)	m	1214	227	567	568	-85	0	82
114841417@N06	12095247374_95a0e1a211_o.jpg	486	(15, 20)	f	954	1045	510	510	-85	0	117
114841417@N06	12095247374_95a0e1a211_o.jpg	485	13	f	943	503	465	465	-90	0	113
114841417@N06	12101305545_7f46027cba_o.jpg	485	13	f	1882	178	726	727	0	0	95
114841417@N06	12101305545_7f46027cba_o.jpg	490	(8, 12)	m	451	632	688	689	-5	0	35
114841417@N06	12101305545_7f46027cba_o.jpg	483	(4, 6)	f	1270	1107	503	504	-5	0	42
114841417@N06	12060678626_f2f84bcb86_o.jpg	485	13	f	178	1362	599	599	-90	0	138
114841417@N06	12101109015_16a7ed302e_o.jpg	492	(15, 20)	m	886	956	548	548	-80	0	14
114841417@N06	12100696325_5e1c5e6785_o.jpg	489	35	f	1565	549	828	829	-10	0	132
114841417@N06	12077289596_c9d0b53f55_o.jpg	489	35	f	1031	1185	299	300	-100	0	83
114841417@N06	12059870704_7fbd5b1a62_o.jpg	485	13	f	537	482	1663	1664	-115	0	92
114841417@N06	12079262714_3fcd0e80a7_o.jpg	490	(8, 12)	m	1284	1190	899	899	-95	0	81
114841417@N06	12068806374_21f6bb040f_o.jpg	481	(60, 100)	f	997	1177	1046	1046	-90	0	124
114841417@N06	12068806374_21f6bb040f_o.jpg	482	(48, 53)	m	468	447	982	982	-95	0	104
114841417@N06	12059213215_a56683a9e9_o.jpg	489	35	f	840	179	440	560	180	0	90
114841417@N06	12059213215_a56683a9e9_o.jpg	485	13	f	408	414	296	296	165	0	187
114841417@N06	12059213215_a56683a9e9_o.jpg	490	(8, 12)	m	196	328	232	231	185	0	104
114841417@N06	12101672614_a21be0a088_o.jpg	485	13	f	1735	894	268	267	15	0	12
114841417@N06	12101313975_4071c30291_o.jpg	483	(4, 6)	f	1437	642	956	956	-95	0	81
114841417@N06	12100820705_e1c435853b_o.jpg	490	(8, 12)	m	175	117	769	768	-90	0	36
114841417@N06	12101062285_7111aab200_o.jpg	491	45	m	898	900	491	491	-100	0	95
114841417@N06	12061118536_35197109a7_o.jpg	483	(4, 6)	f	2242	855	255	255	10	0	68
114841417@N06	12051131935_757e8c8432_o.jpg	489	35	f	0	0	779	737	-70	0	40
114841417@N06	12060342994_78acb71f46_o.jpg	498	(15, 20)	m	1679	1663	330	330	185	0	18
114841417@N06	12078817373_e3059d97c8_o.jpg	483	(4, 6)	f	1788	341	306	306	-10	0	168
114841417@N06	12056607244_73aa0a8906_o.jpg	491	45	m	270	857	1180	1179	-85	0	95
114841417@N06	12084127933_b3118c6d01_o.jpg	497	(60, 100)	m	1249	423	1090	1091	0	0	79
114841417@N06	12084127933_b3118c6d01_o.jpg	483	(4, 6)	f	760	1697	867	751	-10	0	100
114841417@N06	12076825194_af84e91113_o.jpg	484	45	f	258	133	1734	1734	15	0	11
114841417@N06	12101787706_cddb51ebee_o.jpg	490	(8, 12)	m	115	244	660	660	-95	0	80
114841417@N06	12059989323_f6335f9e09_o.jpg	485	13	f	140	174	568	568	-95	0	118
114841417@N06	12057082586_033b066077_o.jpg	483	(4, 6)	f	790	1163	567	567	-75	0	43
114841417@N06	12077288334_287d8c4f4a_o.jpg	489	35	f	1455	1085	988	988	175	0	151
114841417@N06	12077471613_729e1a20af_o.jpg	489	35	f	1145	299	504	504	-5	0	122
114841417@N06	12077471613_729e1a20af_o.jpg	491	45	m	1426	715	497	497	10	0	122
114841417@N06	12077471613_729e1a20af_o.jpg	485	13	f	1796	336	446	446	10	0	112
114841417@N06	12078179476_78757e6705_o.jpg	485	13	f	151	629	1237	1237	-10	0	121
114841417@N06	12080778066_c81ac24ab7_o.jpg	486	(15, 20)	f	1754	465	670	669	20	0	134
114841417@N06	12080778066_c81ac24ab7_o.jpg	500	55	m	2349	669	644	644	5	0	172
114841417@N06	12080778066_c81ac24ab7_o.jpg	498	(15, 20)	m	672	369	510	510	0	0	104
114841417@N06	12080778066_c81ac24ab7_o.jpg	490	(8, 12)	m	180	490	484	485	-15	0	66
114841417@N06	12080778066_c81ac24ab7_o.jpg	501	(4, 6)	m	1040	510	453	452	-15	0	110
114841417@N06	12101948156_5d2eacbbce_o.jpg	499	(15, 20)	f	938	1926	255	255	-95	0	83
114841417@N06	12077740176_cc4fba27c2_o.jpg	489	35	f	983	1187	867	867	-85	0	128
114841417@N06	12077740176_cc4fba27c2_o.jpg	483	(4, 6)	f	1117	162	784	784	-95	0	128
114841417@N06	12059413035_f1105e0fd4_o.jpg	489	35	f	570	865	995	994	-100	0	67
114841417@N06	12101336123_83747fa456_o.jpg	483	(4, 6)	f	874	532	944	943	-80	0	126
114841417@N06	12059198755_da2ea6a1c3_o.jpg	502	(15, 20)	m	859	667	286	287	0	0	120
114841417@N06	12059198755_da2ea6a1c3_o.jpg	486	(15, 20)	f	1394	725	255	255	-5	0	107
114841417@N06	12059198755_da2ea6a1c3_o.jpg	489	35	f	1856	729	255	255	-5	0	171
114841417@N06	12059198755_da2ea6a1c3_o.jpg	498	(15, 20)	m	1142	661	249	249	5	0	137
114841417@N06	12059198755_da2ea6a1c3_o.jpg	490	(8, 12)	m	1496	854	242	242	0	0	48
114841417@N06	12059198755_da2ea6a1c3_o.jpg	485	13	f	1673	729	242	243	-5	0	140
114841417@N06	12056794604_603212aca8_o.jpg	486	(15, 20)	f	167	424	1138	1138	10	0	74
114841417@N06	12077404543_4b836bfe2d_o.jpg	491	45	m	1150	1101	772	771	-85	0	77
114841417@N06	12056721993_d1b0aa04db_o.jpg	486	(15, 20)	f	320	1402	739	740	-95	0	91
114841417@N06	12075310885_c47d90a3be_o.jpg	483	(4, 6)	f	2089	1494	625	625	-95	0	70
114841417@N06	12077772523_2fdea32208_o.jpg	482	(48, 53)	m	1616	953	937	937	5	0	100
114841417@N06	12101165994_1bb1600eb9_o.jpg	483	(4, 6)	f	2728	1429	242	242	-90	0	26
114841417@N06	12077992234_91c4f477d3_o.jpg	483	(4, 6)	f	1898	1408	299	300	5	0	109
114841417@N06	12077060365_3027896699_o.jpg	489	35	f	1455	1085	988	988	175	0	151
114841417@N06	12056555373_9aeaa06d2f_o.jpg	485	13	f	0	219	2448	2229	-80	0	10
114841417@N06	12101687086_2fe8fd2c4b_o.jpg	490	(8, 12)	m	1165	213	765	765	170	0	76
114841417@N06	12101188695_c16c893ac0_o.jpg	483	(4, 6)	f	707	1227	313	312	-95	0	138
114841417@N06	12100951443_f2ecfb00fe_o.jpg	491	45	m	586	1319	542	542	-90	0	32
114841417@N06	12100951443_f2ecfb00fe_o.jpg	485	13	f	777	938	447	446	-100	0	81
114841417@N06	12100951443_f2ecfb00fe_o.jpg	490	(8, 12)	m	994	540	427	427	-95	0	37
114841417@N06	12100951443_f2ecfb00fe_o.jpg	483	(4, 6)	f	704	1789	357	357	-75	0	95
114841417@N06	12101107653_553b9f19a0_o.jpg	490	(8, 12)	m	0	0	844	960	-75	0	42
114841417@N06	12076940483_772bbfbcf7_o.jpg	484	45	f	258	133	1734	1734	15	0	11
114841417@N06	12060566603_5cfc5dfdde_o.jpg	483	(4, 6)	f	667	1188	389	389	-90	0	68
114841417@N06	12024076953_67bb6ace14_o.jpg	489	35	f	1600	763	248	249	-15	0	103
114841417@N06	12024076953_67bb6ace14_o.jpg	483	(4, 6)	f	1705	1005	242	242	-5	0	29
114841417@N06	12077197594_e342689549_o.jpg	491	45	m	489	207	1045	1045	10	0	90
114841417@N06	12080454973_4ecef68331_o.jpg	483	(4, 6)	f	961	510	369	369	10	0	79
114841417@N06	12057270436_321d36993e_o.jpg	498	(15, 20)	m	1743	459	416	415	0	0	88
114841417@N06	12057270436_321d36993e_o.jpg	486	(15, 20)	f	1316	542	368	368	5	0	88
114841417@N06	12057270436_321d36993e_o.jpg	502	(15, 20)	m	919	499	358	359	-10	0	104
114841417@N06	12057270436_321d36993e_o.jpg	485	13	f	585	597	325	325	-15	0	139
114841417@N06	12078246356_0085481426_o.jpg	489	35	f	141	223	576	577	170	0	54
114841417@N06	12078246356_0085481426_o.jpg	485	13	f	559	276	424	424	185	0	53
114841417@N06	12077827076_9d0180015d_o.jpg	495	(60, 100)	m	572	1193	899	899	5	0	35
114841417@N06	12077827076_9d0180015d_o.jpg	491	45	m	1791	902	816	816	-5	0	85
114841417@N06	12101704024_8915c1b769_o.jpg	483	(4, 6)	f	1510	723	778	778	-100	0	84
114841417@N06	12094860205_322b9abe75_o.jpg	489	35	f	540	132	520	520	-90	0	110
114841417@N06	12076654975_21cdfdc38c_o.jpg	489	35	f	482	179	692	692	190	0	29
114841417@N06	12077292416_9584233593_o.jpg	489	35	f	1107	1088	319	319	-95	0	60
114841417@N06	12086660536_1619eb153b_o.jpg	491	45	m	1166	725	274	274	-5	0	9
114841417@N06	12086660536_1619eb153b_o.jpg	489	35	f	1227	1099	267	268	-5	0	104
114841417@N06	12086660536_1619eb153b_o.jpg	485	13	f	1531	1077	261	261	10	0	55
114841417@N06	12060202744_0f4d17baf7_o.jpg	485	13	f	140	962	612	612	-115	0	158
114841417@N06	12101392493_7b478f4e42_o.jpg	493	(15, 20)	m	415	922	568	568	-90	0	36
114841417@N06	12101392493_7b478f4e42_o.jpg	490	(8, 12)	m	666	1488	433	434	-90	0	25
114841417@N06	12101147824_47c89f191f_o.jpg	490	(8, 12)	m	962	882	491	491	-90	0	62
114841417@N06	12059332153_1c6effee16_o.jpg	485	13	f	749	455	484	485	-70	0	95
114841417@N06	12060075554_758dc82d35_o.jpg	485	13	f	140	174	608	608	-105	0	91
114841417@N06	12101302143_b467a2080d_o.jpg	490	(8, 12)	m	1260	301	765	765	170	0	71
114841417@N06	12101025385_480c911638_o.jpg	486	(15, 20)	f	600	186	1237	1237	-70	0	75
114841417@N06	12078235726_6b5ba243c8_o.jpg	485	13	f	1734	554	286	287	-100	0	172
114841417@N06	12078235726_6b5ba243c8_o.jpg	483	(4, 6)	f	1874	980	261	261	-95	0	131
114841417@N06	12059236355_f66560b215_o.jpg	485	13	f	2167	967	778	778	280	0	18
114841417@N06	12078019064_db9781129c_o.jpg	483	(4, 6)	f	1788	341	306	306	-10	0	168
114841417@N06	12077106745_4ec5cc9ca0_o.jpg	491	45	m	471	170	1065	1065	-90	0	136
114841417@N06	12101311685_8e4f83dfaf_o.jpg	483	(4, 6)	f	1509	702	790	791	-95	0	69
114841417@N06	12078885295_c6708188c8_o.jpg	490	(8, 12)	m	521	269	688	688	-95	0	21
114841417@N06	12100982863_a2b9f96eb7_o.jpg	484	45	f	1012	344	969	969	20	0	120
114841417@N06	12100982863_a2b9f96eb7_o.jpg	489	35	f	1568	551	822	822	-15	0	129
114841417@N06	12101701226_7fca03228e_o.jpg	502	(15, 20)	m	1067	937	625	624	-95	0	148
114841417@N06	12101701226_7fca03228e_o.jpg	490	(8, 12)	m	1555	495	555	555	-90	0	83
114841417@N06	12059328673_d96cf14d20_o.jpg	485	13	f	607	929	452	452	-105	0	79
114841417@N06	12085453854_abdcfcd654_o.jpg	496	(60, 100)	m	1976	911	491	491	15	0	34
114841417@N06	12085453854_abdcfcd654_o.jpg	497	(60, 100)	m	1201	728	491	491	0	0	108
114841417@N06	12085453854_abdcfcd654_o.jpg	485	13	f	1608	800	452	452	5	0	96
114841417@N06	12085453854_abdcfcd654_o.jpg	490	(8, 12)	m	921	554	408	408	0	0	33
114841417@N06	12085453854_abdcfcd654_o.jpg	489	35	f	922	959	402	402	-10	0	100
114841417@N06	12085453854_abdcfcd654_o.jpg	483	(4, 6)	f	1085	1335	331	332	-15	0	172
114841417@N06	12060004133_ef730a0409_o.jpg	485	13	f	718	849	918	918	-95	0	149
114841417@N06	12079164596_de1375cf31_o.jpg	485	13	f	1053	745	529	530	-110	0	157
114841417@N06	12060216774_9313605b34_o.jpg	489	35	f	0	761	535	689	-115	0	84
114841417@N06	12077804646_f2828f566e_o.jpg	489	35	f	1104	350	535	536	0	0	120
114841417@N06	12077804646_f2828f566e_o.jpg	490	(8, 12)	m	2145	272	484	485	0	0	67
114841417@N06	12077804646_f2828f566e_o.jpg	491	45	m	1361	782	459	459	5	0	139
114841417@N06	12077804646_f2828f566e_o.jpg	485	13	f	1749	409	447	446	10	0	105
114841417@N06	12085277774_5082dfa213_o.jpg	496	(60, 100)	m	1976	911	491	491	15	0	34
114841417@N06	12085277774_5082dfa213_o.jpg	497	(60, 100)	m	1201	728	491	491	0	0	108
114841417@N06	12085277774_5082dfa213_o.jpg	485	13	f	1608	800	452	452	5	0	96
114841417@N06	12085277774_5082dfa213_o.jpg	490	(8, 12)	m	921	554	408	408	0	0	33
114841417@N06	12085277774_5082dfa213_o.jpg	489	35	f	922	959	402	402	-10	0	100
114841417@N06	12085277774_5082dfa213_o.jpg	483	(4, 6)	f	1085	1335	331	332	-15	0	172
114841417@N06	12101302335_c41907846c_o.jpg	490	(8, 12)	m	341	796	714	714	-15	0	33
114841417@N06	12101302335_c41907846c_o.jpg	483	(4, 6)	f	1333	1208	472	471	-5	0	30
114841417@N06	12101319535_06215e45b0_o.jpg	490	(8, 12)	m	329	0	951	960	-85	0	21
114841417@N06	12077045334_cf4368a170_o.jpg	489	35	f	1722	1015	421	420	-5	0	79
114841417@N06	12080457023_ab8a5a66d3_o.jpg	505	(4, 6)	f	1859	103	1301	1301	0	0	63
114841417@N06	12095241194_11f39645ed_o.jpg	489	35	f	589	97	564	564	-90	0	124
114841417@N06	12060200174_9389598284_o.jpg	485	13	f	138	967	599	599	-95	0	154
114841417@N06	12060015323_35d9a3f4ac_o.jpg	485	13	f	0	256	660	704	-70	0	82
114841417@N06	12060015323_35d9a3f4ac_o.jpg	489	35	f	191	135	216	216	-90	0	147
114841417@N06	12056299475_0f88dcc991_o.jpg	485	13	f	204	262	2180	2181	-90	0	9
114841417@N06	12077205574_b166d87427_o.jpg	504	(38, 43)	m	2322	706	765	765	-5	0	52
114841417@N06	12077205574_b166d87427_o.jpg	503	35	f	282	745	599	600	-5	0	117
114841417@N06	12101846066_c02e599364_o.jpg	506	55	m	1128	922	319	319	-90	0	57
114841417@N06	12101072955_c63d62c613_o.jpg	485	13	f	179	545	536	415	-85	0	159
114841417@N06	12101072955_c63d62c613_o.jpg	490	(8, 12)	m	344	0	416	332	-105	0	103
114841417@N06	12060313724_1e03aaf65b_o.jpg	491	45	m	616	833	950	950	175	0	55
114841417@N06	12060313724_1e03aaf65b_o.jpg	485	13	f	1734	596	828	828	185	0	71
114841417@N06	12060313724_1e03aaf65b_o.jpg	483	(4, 6)	f	1351	994	536	536	195	0	130
114841417@N06	12059244475_882119b1d9_o.jpg	502	(15, 20)	m	701	1086	650	651	-100	0	156
114841417@N06	12059244475_882119b1d9_o.jpg	485	13	f	879	546	631	631	-75	0	190
114841417@N06	12060220913_e242882ea1_o.jpg	485	13	f	1035	1238	1244	1210	-80	0	32
114841417@N06	12101224094_3fd69e081b_o.jpg	490	(8, 12)	m	704	304	682	682	-5	0	111
114841417@N06	12056715664_8d56281142_o.jpg	485	13	f	94	0	1816	1794	-90	0	97
114841417@N06	12056323475_31250479b4_o.jpg	489	35	f	227	0	1754	1445	-95	0	61
114841417@N06	12060781516_0c2ca45e34_o.jpg	483	(4, 6)	f	1139	207	982	981	-100	0	73
114841417@N06	12077663674_037087dfb8_o.jpg	482	(48, 53)	m	1616	953	937	937	5	0	100
114841417@N06	12101461813_2736891bc8_o.jpg	483	(4, 6)	f	1367	1251	300	299	-80	0	115
114841417@N06	12059490914_be7cf67592_o.jpg	485	13	f	24	0	768	608	-70	0	61
114841417@N06	12060226734_7150447f67_o.jpg	483	(4, 6)	f	309	423	1606	1607	-100	0	55
114841417@N06	12060808503_100ed4f1c3_o.jpg	483	(4, 6)	f	549	1034	510	510	-75	0	102
114841417@N06	12101575263_7737b1f95c_o.jpg	485	13	f	457	439	648	648	5	0	89
114841417@N06	12101575263_7737b1f95c_o.jpg	483	(4, 6)	f	19	1200	516	516	-10	0	116
114841417@N06	12101191535_8c3a2e7b5d_o.jpg	483	(4, 6)	f	714	1243	306	306	-95	0	125
114841417@N06	12101697324_e7cc922924_o.jpg	483	(4, 6)	f	1496	717	810	809	-105	0	56
114841417@N06	12095144903_2e33dd8203_o.jpg	490	(8, 12)	m	309	0	971	960	-90	0	29
114841417@N06	12075303416_83e6240925_o.jpg	491	45	m	997	851	325	325	-90	0	100
114841417@N06	12060096856_9f7b2916e9_o.jpg	489	35	f	183	31	1549	1550	-85	0	42
114841417@N06	12059796475_c27c71050d_o.jpg	485	13	f	610	387	841	841	-105	0	122
114841417@N06	12076823124_e2f2de9202_o.jpg	482	(48, 53)	m	1318	0	1810	1800	0	0	98
114841417@N06	12076823124_e2f2de9202_o.jpg	484	45	f	223	364	1625	1626	5	0	95
114841417@N06	12061230015_4bbfd70613_o.jpg	486	(15, 20)	f	1735	729	287	287	-10	0	89
114841417@N06	12061230015_4bbfd70613_o.jpg	483	(4, 6)	f	2033	852	242	242	-10	0	82
114841417@N06	12080785726_268b8318ce_o.jpg	505	(4, 6)	f	2008	1238	357	357	0	0	49
